"project","linenumber","path","revision","issuecode","fixrevision"
"surefire","45","surefire/surefire/src/main/org/codehaus/surefire/report/ConsoleReporter.java","32a5ac67490899831cca8335717a00774d1fce0f","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","169","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","173","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","99","surefire/surefire/src/main/org/codehaus/surefire/Surefire.java","3cc8a5569d06e559f2fa7ca435a19969b0904287","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","103","surefire/surefire/src/main/org/codehaus/surefire/Surefire.java","698b9f6488407b9f36166a4997002ae9cc35a2cd","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","54","surefire/surefire/src/main/org/codehaus/surefire/report/ConsoleReporter.java","32a5ac67490899831cca8335717a00774d1fce0f","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","131","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","177","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","214","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","804696fae211b6f88ba0b66bbbbf0be2197029bd","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","182","surefire/surefire/src/main/org/codehaus/surefire/report/ReportManager.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
"surefire","187","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","191","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","195","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","199","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","45","surefire/src/main/org/codehaus/surefire/report/ConsoleReporter.java","934f236243858489655b1b2465a75f578bcaaee7","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","54","surefire/src/main/org/codehaus/surefire/report/ConsoleReporter.java","934f236243858489655b1b2465a75f578bcaaee7","SUREFIRE-2","28f708d59aacda81110f9ed46bba531a5ec884a5"
"surefire","149","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","33c2f8031b5098d5450c0131dbeaf7579b076eb4","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","135","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","25f2bb3af05b6edf26c92a02e6f198884d85e6ba","SUREFIRE-11","85fb4dbc161fe2ceab5fb97ed1ca1a9ff5c4927a"
"surefire","133","surefire/surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","1c5d283b9bdc3c6db4c24bf66bbafa125a436922","SUREFIRE-2","f6c301f73975254120b9b594a165c68241f40575"
